pitcher,name,Team,IP,ERA,ERA_adj_sc,FIP,xFIP,xERA,ERA_minus_FIP,ERA_minus_xERA,BABIP_allowed,lob_pct,hr_fb_rate,hard_hit_rate_allowed,barrel_rate_allowed,swstr_rate,k_pct,bb_pct,G,GS,TBF,key_fangraphs,fg_swstr_rate,fg_hr_fb_rate,BABIP_allowed_all,xERA_all,IP_sc,IP_sc_adj,RA_sc,FIP_sc,FIP_sc_all,lob_pct_sc,ERA_all_sc,park_factor,park_change,park_change_label,career_babip_allowed,career_hh_allowed,career_barrel_allowed,babip_baseline,_age_babip,age_adj_career_babip,park_adj_babip_expected,xwoba_gap,gb_pct,luck_score,conf_phase,career_ip,birth_year,age,fip_minus,pitcher_quality_tier,rtm_signal,rtm_confluence,amplification_cap_applied,stuff_plus_avg,best_pitch_type,stuff_plus_signal,total_starts,disaster_starts,disaster_rate,qs_count,qs_rate,start_variance,volatility_flag,volatility_label,pitch_mix_signal,pitch_mix_note,verdict,raw_buy_score,buy_qualified,lob_confluence_flag,curr_csw,career_csw_p,csw_gap,tier_sell,age_flag,owned_pct,fp_rank,contract_year,player_name,team,ip,player_type,role_override,curr_pitch_types,new_pitches,dropped_pitches,curr_swstr_overall,career_swstr_overall,swstr_gap,curr_primary_velo,career_primary_velo,velo_gap,cbs_rank
693686,Spencer Miles,TOR,24.0,0.56,0.56,1.81,,1.102,-1.25,-0.54,0.22,0.923,0.0,0.209,0.022,0.096,,,,,,-1.0,,,0.2647058823529412,2.945479390000001,24.0,16.0,1.0,1.8079831932773107,3.066689655492704,0.9230769230769232,2.25,1.0,False,,,,,0.3,26,0.3,0.3,-0.012,0.529,-0.0928,May,9.1,2000,26,47.8,Elite (FIP-<80),0.708,Sell confluence,False,,,,13,0,0.0,0,0.0,1.84,False,,,,Slight sell,-0.765,True,,0.276,,,Slight Regression Expected,,2.0,180.0,False,Spencer Miles,TOR,24.0,RP,False,"CH,CU,FF,SI,SL","CH,CU,FF,SI,SL",,0.0964,,,96.2,,,
668964,Tobias Myers,NYM,27.7,2.14,2.14,3.63,,2.331,-1.49,-0.19,0.197,0.833,0.125,0.252,0.033,0.092,,,,,,22191.0,,,0.2266666666666666,2.411603666666667,27.666666666666668,21.0,5.0,3.629411764705882,4.217794073163387,0.8333333333333334,3.9,0.95,False,,0.2979,0.4048,0.0762,0.2979,28,0.2979,0.283,0.0101,0.37,-0.0991,May,199.2,1998,28,100.8,Average (95-105),1.299,Sell confluence,False,109.3,FF,,15,0,0.0,0,0.0,3.16,False,,0.07,new_pitch +0.07,Slight sell,-0.9044,True,,0.2606,0.2374,0.0232,Slight Regression Expected,,3.0,155.0,False,Tobias Myers,NYM,27.7,SP,False,"FC,FF,FS,SL","FC,FS,SL",,0.0931,0.1785,-0.0854,92.4,93.2,-0.8,
694477,Chad Patrick,MIL,38.7,2.87,2.87,3.54,,3.841,-0.67,-0.97,0.278,0.787,0.065,0.288,0.042,0.102,,,,,,30113.0,,,0.2727272727272727,3.69597244375,38.66666666666666,37.66666666666666,12.0,3.535859299472001,3.438816092274313,0.787037037037037,2.79,1.0,False,,0.296,0.422,0.081,0.296,28,0.296,0.296,-0.018,0.342,-0.1017,May,132.0,1998,28,93.4,Above Avg (80-95),-0.301,No confluence,False,97.0,FC,,10,1,0.1,1,0.1,4.13,True,High variance — signals less reliable,0.05,velo_gain +0.05,Slight sell,-0.4092,True,,0.2625,0.2408,0.0217,Slight Regression Expected,,35.0,400,False,Chad Patrick,MIL,38.7,RP,False,"CH,FC,FF,SI,SV","CH,SV",,0.1031,,,94.4,,,
643377,Griffin Jax,TB,23.0,1.93,1.93,3.42,,4.477,-1.49,-2.55,0.256,0.824,0.0,0.227,0.042,0.115,,,,,,20253.0,,,0.2786885245901639,5.363169666666667,23.0,14.0,3.0,3.415126050420168,4.851109945347776,0.8235294117647058,4.7,0.94,True,Park change (MIN->TB) - career baseline less reliable,0.2673,0.3807,0.0677,0.2673,32,0.2673,0.2513,-0.0244,0.537,-0.1025,May,364.1,1994,32,96.0,Average (95-105),-1.057,No confluence,False,95.3,ST,,15,0,0.0,0,0.0,3.38,False,,-0.1,abandonment -0.10,Slight sell,-0.8994,True,,0.2706,0.3488,-0.0782,Slight Regression Expected,,29.67,305,False,Griffin Jax,TB,23.0,RP,False,"CH,CU,FC,FF,SI,ST","CH,CU,FC,FF,SI",,0.1172,0.2416,-0.1244,96.2,96.33,-0.13,
622608,Antonio Senzatela,COL,28.3,2.42,2.42,2.48,,1.679,-0.06,0.74,0.203,0.685,0.053,0.211,0.03,0.116,,,,,,15488.0,,,0.1971830985915492,2.3611518,28.33333333333333,22.33333333333333,6.0,2.4758936410385046,2.460317106473096,0.684931506849315,2.22,1.18,False,,0.3922,0.4439,0.0791,0.3922,31,0.3922,0.4628,-0.0741,0.417,-0.1202,May,834.1,1995,31,55.5,Elite (FIP-<80),0.801,Sell confluence,False,119.1,FF,Elite stuff dampens sell x0.85 (sp=119),13,1,0.077,0,0.0,3.49,False,,-0.11,abandonment -0.10 | rv_degrade -0.08 | new_pitch +0.07,Slight sell,-0.0935,True,,0.2952,0.2365,0.0587,Slight Regression Expected,,16.0,355,False,Antonio Senzatela,COL,28.3,SP,False,"CH,CU,FC,FF,SI,SL","CH,CU,FC,SI",,0.117,0.1286,-0.0116,96.9,94.65,2.25,
571927,Steven Matz,TB,37.0,3.65,3.65,4.79,,4.73,-1.14,-1.08,0.218,0.761,0.214,0.199,0.056,0.103,,,,,,13361.0,,,0.2178217821782178,4.729649711409396,37.0,37.0,15.0,4.7877129230070405,4.754752718555768,0.7608695652173912,3.65,0.94,True,Park change (STL->TB) - career baseline less reliable,0.3099,0.3718,0.0645,0.3099,35,0.3161,0.2971,-0.0488,0.383,-0.129,May,1020.1,1991,35,134.5,Poor (FIP->115),0.06,Sell confluence,False,91.3,SI,,7,1,0.143,3,0.429,3.94,False,,-0.1,abandonment -0.10,Slight sell,-0.7081,True,,0.2729,0.2758,-0.0029,Slight Regression Expected,Age 35+ — monitor second half,44.0,302,False,Steven Matz,TB,37.0,SP,False,"CH,CU,SI,SL","CH,CU,SL",,0.1032,0.2192,-0.116,93.2,93.33,-0.13,
657612,Tim Hill,NYY,18.3,0.98,,3.3,,2.916,-2.32,-1.94,0.224,,,0.323,0.01,0.047,,,,,,16814.0,,,0.2241379310344827,2.915714147058824,18.33333333333333,,,,3.2977502615533103,,0.98,1.0,False,,0.3215,0.4125,0.0405,0.3215,36,0.3344,0.3344,-0.0518,0.746,-0.1298,May,397.1,1990,36,87.1,Above Avg (80-95),0.384,Sell confluence,False,96.3,SI,,21,0,0.0,0,0.0,,False,,-0.01,rv_degrade -0.08 | new_pitch +0.07,Slight sell,-1.4215,True,,0.237,0.2506,-0.0136,Slight Regression Expected,Age 35+ — monitor second half,1.34,211.0,False,Tim Hill,NYY,18.3,RP,False,"FF,SI,SL","FF,SL",,0.0474,0.2084,-0.161,88.5,90.93,-2.43,
500779,Jose Quintana,COL,33.3,4.59,4.59,5.58,,4.627,-0.99,-0.04,0.255,0.73,0.139,0.24,0.042,0.096,,,,,,11423.0,,,0.2547169811320754,4.626923150684932,33.333333333333336,33.33333333333333,17.0,5.577983193277311,5.545022988826037,0.7297297297297297,4.59,1.18,True,Park change (MIL->COL) - career baseline less reliable,0.292,0.3755,0.0687,0.292,37,0.3037,0.3584,0.0179,0.345,-0.1319,May,2109.1,1989,37,124.8,Poor (FIP->115),0.953,Sell confluence,False,107.0,CH,"FIP- override: poor outcomes, amplifies sell x1.15 (sp=107, FIP-=125)",7,0,0.0,1,0.143,2.9,False,,0.0,,Slight sell,-0.605,True,,0.221,0.2565,-0.0355,Slight Regression Expected,Age 35+ — monitor second half,3.0,443,False,Jose Quintana,COL,33.3,SP,False,"CH,CU,FF,SI,SV","CU,FF,SV",,0.0964,0.2086,-0.1122,89.8,90.62,-0.82,
669947,Jesse Scholtens,TB,32.3,3.06,3.06,4.64,,3.52,-1.58,-0.46,0.237,0.852,0.2,0.217,0.042,0.09,,,,,,19205.0,,,0.2365591397849462,3.519578720588235,32.333333333333336,32.333333333333336,11.0,4.635302780906176,4.602342576454904,0.8518518518518519,3.06,0.94,False,,0.338,0.3771,0.0805,0.338,32,0.338,0.3177,0.0148,0.408,-0.1406,May,103.0,1994,32,130.3,Poor (FIP->115),1.12,Sell confluence,False,,,,7,0,0.0,0,0.0,2.77,False,,,,Slight sell,-0.9564,True,,0.2524,,,Slight Regression Expected,,1.63,358,False,Jesse Scholtens,TB,32.3,SP,True,"FF,FS,SI,SL,ST","FF,FS,SI,SL,ST",,0.09,,,92.4,,,
571578,Patrick Corbin,TOR,33.0,4.09,4.09,4.18,,5.979,-0.09,-1.89,0.327,0.759,0.115,0.28,0.05,0.076,,,,,,9323.0,,,0.3271028037383177,5.979043448979591,33.0,33.0,15.0,4.179195314489432,4.146235110038159,0.7589285714285715,4.09,1.0,True,Park change (TEX->TOR) - career baseline less reliable,0.3434,0.4416,0.0925,0.3434,37,0.3571,0.3571,-0.0402,0.387,-0.1422,May,2057.1,1989,37,110.3,Below Avg (105-115),-1.799,No confluence,False,103.9,SL,,7,0,0.0,0,0.0,2.57,False,,-0.08,rv_degrade -0.08,Slight sell,-0.0686,True,,0.2282,0.2604,-0.0322,Slight Regression Expected,Age 35+ — monitor second half,1.04,380,False,Patrick Corbin,TOR,33.0,SP,False,"CH,CU,FC,FF,SI,SL","CH,CU,FF",,0.0761,0.1288,-0.0527,91.1,91.63,-0.53,
678906,Kai-wei Teng,HOU,30.3,2.28,2.28,2.47,,4.595,-0.19,-2.32,0.277,0.786,0.0,0.204,0.033,0.102,,,,,,24282.0,,,0.2435897435897435,3.617698168,30.33333333333333,23.666666666666668,6.0,2.4664338975026627,3.7173306811337294,0.7857142857142857,2.97,1.0,False,,,,,0.3,28,0.3,0.3,-0.0312,0.432,-0.1426,May,50.1,1998,28,65.2,Elite (FIP-<80),-2.125,No confluence,False,,,,16,0,0.0,0,0.0,3.51,False,,,,Slight sell,-0.1252,True,,0.3008,,,Slight Regression Expected,,1.12,194.0,False,Kai-wei Teng,HOU,30.3,RP,False,"CH,CU,FF,SI,ST","CH,CU,FF,SI,ST",,0.1016,,,94.1,,,
642547,Freddy Peralta,NYM,49.0,2.39,2.39,3.63,,3.346,-1.24,-0.96,0.271,0.88,0.143,0.22,0.022,0.121,,,,,,18679.0,,,0.2706766917293233,3.345784585714285,49.0,49.0,13.0,3.629411764705882,3.596451560254609,0.88,2.39,0.95,True,Park change (MIL->NYM) - career baseline less reliable,0.255,0.3566,0.0815,0.255,30,0.255,0.2422,-0.0087,0.424,-0.1431,May,952.0,1996,30,100.8,Average (95-105),0.284,Sell confluence,False,95.2,FF,,9,0,0.0,2,0.222,2.43,False,,0.0,,Slight sell,-0.7419,True,,0.2886,0.2997,-0.0111,Slight Regression Expected,,96.47,68,False,Freddy Peralta,NYM,49.0,SP,False,"CH,CS,CU,FF,SL","CS,SL",,0.1211,0.255,-0.1339,93.8,94.03,-0.23,20
694973,Paul Skenes,PIT,49.7,1.47,1.47,2.3,,0.445,-0.83,1.03,0.157,0.87,0.174,0.18,0.019,0.124,,,,,,33677.0,,,0.1858407079646017,0.714694097297297,49.66666666666666,49.0,8.0,2.3028811524609845,2.4209961431884537,0.8695652173913044,2.36,1.0,False,,0.2466,0.386,0.0556,0.2466,24,0.2466,0.2466,-0.018,0.458,-0.1531,May,338.2,2002,24,60.7,Elite (FIP-<80),1.855,Sell confluence,False,88.4,FS,"FIP- override: elite contact, dampens sell x0.85 (sp=88, FIP-=61)",9,0,0.0,5,0.556,3.05,False,,0.07,new_pitch +0.07,Sell high,-0.5159,True,,0.2813,0.2804,0.0009,Sell High on Perception,,99.88,4,False,Paul Skenes,PIT,49.7,SP,False,"CH,CU,FF,FS,SI,ST","CH,CU,SI",,0.1238,0.2735,-0.1497,97.1,98.5,-1.4,1
687330,Kevin Kelly,TB,20.3,3.1,2.25,5.56,,5.478,-2.46,-2.38,0.111,1.0,0.5,0.265,0.049,0.087,,,,,,25679.0,,,0.1851851851851851,3.305416434210525,20.33333333333333,4.0,1.0,5.557983193277311,2.68076069374407,1.0,3.1,0.94,False,,0.2818,0.3919,0.0708,0.2818,29,0.2818,0.2649,-0.0601,0.6,-0.1562,May,185.0,1997,29,156.1,Poor (FIP->115),0.082,Sell confluence,False,120.3,SI,"FIP- override: poor outcomes, amplifies sell x1.15 (sp=120, FIP-=156)",20,0,0.0,0,0.0,3.18,False,,0.07,new_pitch +0.07,Sell high,-1.5141,True,,0.2973,0.3089,-0.0116,Sell and Move On,,8.0,72.0,False,Kevin Kelly,TB,20.3,RP,False,"CH,FC,FF,SI,ST","CH,FC,FF,ST",,0.0878,0.1492,-0.0614,91.4,91.97,-0.57,
700669,Gordon Graceffo,STL,24.7,2.19,0.87,2.86,,1.54,-0.67,0.65,0.077,0.833,0.0,0.304,0.062,0.05,,,,,,29519.0,,,0.1571428571428571,5.435522117021278,24.666666666666668,10.333333333333334,1.0,2.8644348061805367,4.606104069907119,0.8333333333333334,2.19,1.0,False,,,,,0.3,26,0.3,0.3,-0.122,0.444,-0.1578,May,59.0,2000,26,75.5,Elite (FIP-<80),1.32,Sell confluence,False,,,,20,0,0.0,0,0.0,2.01,False,,,,Sell high,-0.466,True,,0.2019,,,Sell and Move On,,2.0,296.0,False,Gordon Graceffo,STL,24.7,RP,False,"CH,CU,FF,SI,SL","CH,CU,FF,SI,SL",,0.0505,,,95.5,,,
671737,Taj Bradley,MIN,47.0,2.68,2.68,3.44,,3.702,-0.76,-1.02,0.279,0.848,0.125,0.246,0.051,0.112,,,,,,22543.0,,,0.2786885245901639,3.7022138040201,47.0,47.0,14.0,3.440961916681566,3.4080017122302926,0.8478260869565217,2.68,1.0,True,Park change (TB->MIN) - career baseline less reliable,0.2915,0.4268,0.0918,0.2915,25,0.2915,0.2915,-0.0152,0.344,-0.1806,May,407.0,2001,25,90.8,Above Avg (80-95),-0.262,No confluence,False,104.2,FF,,8,0,0.0,5,0.625,2.67,False,,0.0,,Sell high,-0.4617,True,,0.2886,0.2665,0.0221,Veteran Regression,,90.0,242,False,Taj Bradley,MIN,47.0,SP,False,"CU,FC,FF,FS","CU,FS",,0.1119,0.1985,-0.0866,96.5,96.23,0.27,71
677958,Kumar Rocker,TEX,36.7,3.34,3.34,4.12,,4.703,-0.78,-1.36,0.276,0.794,0.136,0.305,0.043,0.094,,,,,,31843.0,,,0.3070175438596491,5.0564566325301215,36.66666666666666,35.0,13.0,4.115126050420168,4.279568443371492,0.7943925233644861,4.42,1.05,False,,0.3236,0.4744,0.1053,0.3236,27,0.3236,0.3398,-0.0126,0.508,-0.1854,May,86.0,1999,27,103.6,Average (95-105),-0.583,No confluence,False,,,,8,0,0.0,2,0.25,2.42,False,,,,Sell high,-0.4807,True,,0.2413,0.2448,-0.0035,Sell High on Perception,,13.0,451,False,Kumar Rocker,TEX,36.7,SP,False,"CH,FC,FF,SI,SL","CH,FC,FF,SI,SL",,0.0941,,,94.6,,,
695076,Rhett Lowder,CIN,38.3,3.16,3.16,3.49,,4.176,-0.33,-1.02,0.261,0.746,0.062,0.278,0.051,0.074,,,,,,33876.0,,,0.2857142857142857,4.735086728915663,38.333333333333336,37.0,13.0,3.490415625709743,3.703283858391255,0.7462686567164178,4.23,1.08,False,,,,,0.3,24,0.3,0.324,-0.0293,0.446,-0.1925,May,47.0,2002,24,85.3,Above Avg (80-95),-0.686,No confluence,False,,,,8,0,0.0,3,0.375,2.62,False,,,,Sell high,-0.2148,True,,0.2673,,,Sell and Move On,,31.0,456,False,Rhett Lowder,CIN,38.3,SP,False,"CH,FF,SI,SL","CH,FF,SI,SL",,0.0737,,,92.7,,,122
668984,Casey Legumina,SEA,18.7,3.37,2.84,3.85,,7.265,-0.48,-3.9,0.25,0.75,0.0,0.265,0.035,0.082,,,,,,25921.0,,,0.365079365079365,4.646085392857144,18.666666666666668,6.333333333333334,2.0,3.847456877487837,2.864308703111752,0.75,3.37,1.0,False,,0.3228,0.4372,0.0747,0.3228,29,0.3228,0.3228,0.0057,0.375,-0.1926,May,80.0,1997,29,101.6,Average (95-105),-3.415,No confluence,True,97.3,FF,,14,0,0.0,0,0.0,4.45,True,High variance — signals less reliable,0.07,new_pitch +0.07,Sell high,-0.2975,True,,0.2484,,,Sell High on Perception,,0.02,288.0,False,Casey Legumina,SEA,18.7,RP,False,"CH,FF,SI,SL,ST","CH,SI,SL,ST",,0.0845,,,93.3,,,
594580,Sam Moll,CIN,18.7,3.86,0.0,4.06,,2.713,-0.2,1.15,0.0,1.0,,0.244,0.026,0.083,,,,,,14874.0,,,0.2291666666666666,3.522822385542169,18.666666666666668,2.0,0.0,4.057983193277311,4.578594417397466,1.0,3.86,1.08,False,,0.2552,0.3754,0.0472,0.2552,34,0.2603,0.2811,-0.0001,0.569,-0.1972,May,187.1,1992,34,99.2,Average (95-105),1.347,Sell confluence,False,,,,21,0,0.0,0,0.0,,False,,,,Sell high,-0.1622,True,,0.2853,0.2957,-0.0104,Sell High on Perception,Age concern,0.04,272.0,False,Sam Moll,CIN,18.7,RP,False,"CH,FF,SI,ST","CH,FF,SI,ST",,0.0841,,,91.0,,,
801403,Chase Dollander,COL,43.3,3.27,3.27,3.81,,3.118,-0.54,0.15,0.269,0.805,0.192,0.295,0.05,0.12,,,,,,33482.0,,,0.2894736842105263,3.5875848571428577,43.333333333333336,41.333333333333336,15.0,3.807983193277311,4.109638373441422,0.8048780487804879,3.95,1.18,False,,0.318,0.405,0.115,0.318,25,0.318,0.3752,0.02,0.496,-0.2012,May,111.2,2001,25,85.2,Above Avg (80-95),0.692,Sell confluence,False,116.3,FF,Elite stuff dampens sell x0.85 (sp=116),10,1,0.1,2,0.2,4.07,True,High variance — signals less reliable,-0.13,abandonment -0.10 | velo_gain +0.05 | rv_degrade -0.08,Sell high,-0.3349,True,,0.288,0.2465,0.0415,Sell High on Perception,,44.0,312,False,Chase Dollander,COL,43.3,SP,False,"CH,CU,FF,SI,SL,ST","CH,CU,SI,SL,ST",,0.1198,,,98.6,,,64
594798,Jacob Degrom,TEX,49.7,2.72,2.72,3.64,,2.828,-0.92,-0.11,0.237,0.952,0.238,0.264,0.053,0.169,,,,,,10954.0,,,0.2372881355932203,2.8281371675126894,49.66666666666666,49.66666666666667,15.0,3.641875810726975,3.6089156062757017,0.9523809523809524,2.72,1.05,False,,0.2402,0.3959,0.0927,0.2402,38,0.2546,0.2673,-0.0083,0.289,-0.2067,May,1555.1,1988,38,91.5,Above Avg (80-95),0.812,Sell confluence,False,88.6,SL,Poor stuff+sell x1.15 (sp=89),9,0,0.0,2,0.222,2.46,False,,0.0,,Sell high,-0.5586,True,,0.313,0.3514,-0.0384,Sell and Move On,Decline risk,98.59,24,False,Jacob Degrom,TEX,49.7,SP,False,"CH,CU,FF,SI,SL","CH,CU,SI",,0.1696,0.2494,-0.0798,97.1,98.37,-1.27,5
519242,Chris Sale,ATL,54.3,2.32,2.32,3.19,,2.676,-0.87,-0.36,0.236,0.862,0.167,0.172,0.035,0.134,,,,,,10603.0,,,0.2362204724409448,2.676183763888888,54.333333333333336,54.333333333333336,14.0,3.186817549105532,3.1538573446542584,0.8620689655172413,2.32,1.0,False,,0.2681,0.3337,0.0655,0.2681,37,0.2788,0.2788,-0.0229,0.444,-0.2078,May,2106.0,1989,37,84.2,Above Avg (80-95),0.514,Sell confluence,False,92.9,FF,"FIP- override: elite contact, dampens sell x0.85 (sp=93, FIP-=84)",9,1,0.111,7,0.778,4.2,True,High variance — signals less reliable,0.0,,Sell high,-0.5341,True,,0.318,0.317,0.001,Sell and Move On,Decline risk,99.65,13,False,Chris Sale,ATL,54.3,SP,False,"CH,FF,SI,SL","CH,SI",,0.1336,0.2289,-0.0953,95.4,94.5,0.9,2
681517,Kyle Leahy,STL,44.7,3.63,3.63,4.83,,6.117,-1.2,-2.49,0.319,0.839,0.188,0.328,0.064,0.083,,,,,,24763.0,,,0.3191489361702128,6.116953058536587,44.66666666666666,44.66666666666666,18.0,4.8266399096952215,4.793679705243948,0.8389261744966443,3.63,1.0,False,,0.285,0.4388,0.0844,0.285,29,0.285,0.285,-0.0229,0.469,-0.2111,May,152.1,1997,29,127.5,Poor (FIP->115),-1.287,No confluence,False,,,,9,0,0.0,0,0.0,2.77,False,,,,Sell high,-0.7206,True,,0.2654,0.3047,-0.0393,Sell and Move On,,4.56,397,False,Kyle Leahy,STL,44.7,SP,True,"CH,CU,FF,SI,SL,ST","CH,CU,FF,SI,SL,ST",,0.0833,,,93.7,,,
800048,Parker Messick,CLE,52.0,2.08,2.08,2.94,,2.711,-0.86,-0.63,0.27,0.881,0.172,0.188,0.029,0.118,,,,,,31986.0,,,0.2698412698412698,2.7111437902439026,52.0,52.0,12.0,2.942598577892696,2.909638373441422,0.8809523809523809,2.08,1.0,False,,,,,0.3,26,0.3,0.3,-0.0205,0.485,-0.2339,May,57.1,2000,26,77.6,Elite (FIP-<80),0.229,Sell confluence,False,,,,9,0,0.0,3,0.333,2.76,False,,,,Sell high,-0.5256,True,,0.2878,,,Sell and Move On,,97.0,101,False,Parker Messick,CLE,52.0,SP,True,"CH,CU,FC,FF,SI,SL","CH,CU,FC,FF,SI,SL",,0.1183,,,93.3,,,28
677960,Ryan Weathers,NYY,44.0,2.45,2.45,3.26,,4.083,-0.81,-1.63,0.29,0.899,0.207,0.24,0.06,0.12,,,,,,23796.0,,,0.2897196261682243,4.083129917127071,44.0,44.0,12.0,3.2625286478227653,3.229568443371492,0.898876404494382,2.45,1.0,True,Park change (MIA->NYY) - career baseline less reliable,0.3088,0.3791,0.0832,0.3088,27,0.3088,0.3088,-0.0341,0.447,-0.2369,May,297.1,1999,27,86.0,Above Avg (80-95),-0.823,No confluence,False,,,,8,0,0.0,3,0.375,3.11,False,,,,Sell high,-0.4973,True,,0.3361,0.2843,0.0518,Sell and Move On,,94.0,200,False,Ryan Weathers,NYY,44.0,SP,False,"CH,FF,SI,SL,ST","CH,FF,SI,SL,ST",,0.1204,,,95.2,,,51
624133,Ranger Suarez,BOS,43.3,2.28,2.28,2.87,,2.82,-0.59,-0.54,0.243,0.805,0.125,0.214,0.036,0.094,,,,,,17277.0,,,0.2434782608695652,2.819686266272188,43.333333333333336,43.333333333333336,11.0,2.8733678086619263,2.840407604210653,0.8045977011494253,2.28,1.0,True,Park change (PHI->BOS) - career baseline less reliable,0.3012,0.3401,0.0618,0.3012,31,0.3012,0.3012,-0.0384,0.424,-0.2431,May,776.1,1995,31,75.7,Elite (FIP-<80),0.05,Sell confluence,False,93.6,SI,"FIP- override: elite contact, dampens sell x0.85 (sp=94, FIP-=76)",8,0,0.0,3,0.375,4.16,True,High variance — signals less reliable,-0.08,velo_drop -0.08,Sell high,-0.3723,True,,0.2657,0.288,-0.0223,Sell and Move On,,95.0,126,False,Ranger Suarez,BOS,43.3,SP,False,"CH,CU,FC,FF,SI,SL","FC,FF,SL",,0.0938,0.1951,-0.1013,91.1,92.43,-1.33,33
607200,Erick Fedde,CWS,42.0,4.29,4.29,6.06,,4.177,-1.77,0.11,0.21,0.786,0.238,0.281,0.06,0.073,,,,,,17425.0,,,0.2096774193548387,4.176940779661015,42.0,42.0,20.0,6.057983193277311,6.025022988826038,0.7857142857142857,4.29,1.0,False,,0.311,0.4107,0.0785,0.311,33,0.3172,0.3172,-0.005,0.396,-0.2849,May,788.2,1993,33,159.9,Poor (FIP->115),1.883,Sell confluence,False,110.6,FC,"FIP- override: poor outcomes, amplifies sell x1.15 (sp=111, FIP-=160)",8,0,0.0,2,0.25,2.38,False,,-0.08,rv_degrade -0.08,Sell high,-1.0793,True,,0.2326,0.2719,-0.0393,Veteran Regression,Age concern,2.35,417,False,Erick Fedde,CWS,42.0,SP,False,"CH,FC,FF,SI,ST","CH,FF",,0.0726,0.1487,-0.0761,93.6,91.9,1.7,
592662,Robbie Ray,SF,49.3,3.28,3.28,4.92,,4.465,-1.64,-1.18,0.234,0.886,0.182,0.214,0.056,0.119,,,,,,11486.0,,,0.2338709677419354,4.464749566502461,49.333333333333336,49.333333333333336,18.0,4.922848058142176,4.889887853690902,0.8857142857142857,3.28,0.91,False,,0.2718,0.4153,0.0879,0.2718,35,0.2772,0.2523,-0.0242,0.291,-0.2892,May,1460.0,1991,35,142.7,Poor (FIP->115),0.455,Sell confluence,False,97.3,FF,,9,0,0.0,3,0.333,2.2,False,,-0.08,velo_drop -0.08,Sell high,-0.9928,True,,0.2673,0.2774,-0.0101,Sell and Move On,Decline risk,75.64,137,False,Robbie Ray,SF,49.3,SP,False,"CH,FF,KC,SL","CH,KC",,0.1187,0.2471,-0.1284,93.3,93.7,-0.4,46
660271,Shohei Ohtani,LAD,44.0,1.23,1.23,2.33,,1.476,-1.1,-0.25,0.221,0.906,0.091,0.242,0.02,0.144,,,,,,19755.0,,,0.2211538461538461,1.4758166842105265,44.0,44.0,6.0,2.330710466004583,2.2977502615533103,0.9064327485380116,1.23,1.0,False,,0.2475,0.3351,0.0728,0.2475,32,0.2475,0.2475,-0.021,0.523,-0.2893,May,540.2,1994,32,61.5,Elite (FIP-<80),0.854,Sell confluence,False,,,,7,0,0.0,7,1.0,1.27,False,,,,Sell high,-0.6692,True,,0.3328,0.3445,-0.0117,Sell and Move On,,99.83,3,False,Shohei Ohtani,LAD,44.0,SP,False,"CU,FC,FF,FS,SI,SL,ST","CU,FC,FF,FS,SI,SL,ST",,0.1439,,,97.8,,,12
686799,Jack Kochanowicz,LAA,51.3,4.03,4.03,4.64,,5.293,-0.61,-1.26,0.25,0.738,0.161,0.306,0.049,0.098,,,,,,27688.0,,,0.25,5.293086537444934,51.333333333333336,51.333333333333336,23.0,4.6359052711993884,4.602945066748116,0.7377049180327869,4.03,1.0,False,,0.3443,0.4766,0.0818,0.3443,26,0.3443,0.3443,-0.0506,0.576,-0.2923,May,193.0,2000,26,122.5,Poor (FIP->115),-0.653,No confluence,False,113.3,SI,"FIP- override: poor outcomes, amplifies sell x1.15 (sp=113, FIP-=122)",9,1,0.111,4,0.444,4.14,True,High variance — signals less reliable,0.07,new_pitch +0.07,Sell high,-0.3928,True,,0.2655,0.2274,0.0381,Sell and Move On,,20.0,364,False,Jack Kochanowicz,LAA,51.3,SP,False,"CH,FF,SI,SL","CH,FF,SL",,0.0976,0.1675,-0.0699,95.8,95.85,-0.05,
681293,Spencer Arrighetti,HOU,35.3,2.04,2.04,3.57,,4.81,-1.53,-2.77,0.233,0.852,0.036,0.204,0.036,0.106,,,,,,29921.0,,,0.2333333333333333,4.810374921052631,35.333333333333336,35.333333333333336,8.0,3.5674171555414618,3.5344569510901884,0.852017937219731,2.04,1.0,False,,0.2936,0.409,0.0793,0.2936,26,0.2936,0.2936,-0.0696,0.38,-0.3154,May,191.1,2000,26,94.2,Above Avg (80-95),-1.24,No confluence,False,,,,6,0,0.0,3,0.5,1.92,False,,,,Sell high,-0.9445,True,,0.3066,0.3008,0.0058,Sell and Move On,,86.0,259,False,Spencer Arrighetti,HOU,35.3,SP,False,"CH,CU,FC,FF,SI,ST","CH,CU,FC,FF,SI,ST",,0.1063,,,92.6,,,60
