Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
Tommy Nance,TOR,2.071000099,2.039799929,0,4.086139134,42,0,0,0.658599973,,42,180.6450043,41.41590118,20.71030045,19.06864929,4.867333412,14.98630047,1.344699979,2.085200071,37.19609833,7.970592499,3.2113501,2.48200671,1.043000017,0.205907152,0.08295995,0.122947202,0.253194437,1.342909563,0.300786323,0.719769865,0.472085727,,4.121185476,0.098621372,,,,,,,,,169.0625509,4.02529883,172.5367606,4.108018109,6.85,5.74,5.05,4.53,4.09,3.7,3.32,2.92,2.45,5.23,4.93,4.72,4.55,4.4,4.25,4.1,3.92,3.7,Tommy Nance,19178,667297
Hans Crouse,LAA,2.685100079,2.795300007,0,4.239760126,56,0,0,7.041100025,,56,242.0050049,48.70709991,28.11689949,26.38072968,8.12622261,27.20479965,1.413599968,2.315999985,63.30659866,10.17427479,4.372199944,2.327037856,1.306000062,0.261592105,0.112414203,0.149177902,0.22922692,1.355569635,0.287702794,0.740603717,0.338274994,,4.37344577,0.098524275,,,,,,,,,254.0242006,4.53614644,240.5743046,4.295969725,6.68,5.72,5.11,4.64,4.24,3.88,3.52,3.15,2.69,5.35,5.03,4.81,4.64,4.48,4.32,4.16,3.98,3.74,Hans Crouse,22192,668968
Yosver Zulueta,CIN,1.771700025,1.751799941,0,4.075880051,36,0,0,0.601400018,,36,157.4799957,34.44779968,17.8010006,16.3035202,3.888000011,16.60239983,0.888300002,2.245800018,35.34769821,8.836924553,4.150599957,2.129071615,0.972000003,0.224458339,0.105425453,0.119032886,0.248484119,1.418061097,0.307454723,0.729037193,0.520863914,,4.177402091,0.098352676,,,,,,,,,145.5697176,4.043603268,146.0123968,4.055899911,7.01,5.81,5.08,4.52,4.06,3.65,3.25,2.84,2.35,5.21,4.92,4.72,4.56,4.41,4.27,4.12,3.95,3.73,Yosver Zulueta,27765,691172
Erik Swanson,TOR,2.281399965,2.220999956,0,4.08117908,46,0,0,0.658599973,,46,196.2460022,43.25690079,22.41720009,20.85935974,6.307111263,16.13829994,1.054200053,1.635699987,44.66569901,8.73894111,3.157493467,2.767683038,1.23400003,0.227600555,0.082235051,0.145365504,0.242373595,1.291200016,0.289804107,0.731292821,0.387892298,,4.166111261,0.098212361,,,,,,,,,188.9983875,4.108660598,186.6513517,4.05763808,6.68,5.63,4.98,4.49,4.07,3.69,3.32,2.94,2.48,5.13,4.85,4.65,4.49,4.35,4.21,4.07,3.9,3.69,Erik Swanson,16587,657024
Patrick Murphy,TEX,2.089299917,2.021500111,0,4.01824052,42,0,0,0.62650001,,42,180.9559937,39.84970093,20.36739922,18.75178909,4.741333485,17.29999924,0.981899977,2.13470006,39.6841011,8.503735951,3.707142694,2.293878778,1.016000032,0.219302496,0.09560335,0.123699146,0.246714844,1.360707147,0.299825865,0.728191763,0.467410871,,4.132509087,0.097884892,,,,,,,,,172.4424801,4.105773335,171.9327691,4.093637359,6.76,5.66,4.98,4.46,4.03,3.63,3.26,2.87,2.4,5.15,4.85,4.65,4.48,4.33,4.18,4.03,3.86,3.64,Patrick Murphy,19712,641907
Walter Pennington,TEX,1.67990005,1.550300002,0,3.79927904,33,0,0,0.62650001,,33,141.6309967,31.58939934,15.25479984,13.93068981,3.35133338,13.21949959,0.795000017,1.408200026,30.3397007,8.274463827,3.605318069,2.295071799,0.914000013,0.21421653,0.093337616,0.120878914,0.248728971,1.357845422,0.302619024,0.736697045,0.498305604,,3.977723153,0.097682619,,,,,,,,,140.1484637,4.246923144,140.7349687,4.26469602,6.73,5.51,4.76,4.21,3.75,3.34,2.95,2.55,2.09,4.89,4.61,4.42,4.27,4.12,3.99,3.85,3.69,3.48,Walter Pennington,27624,679156
Chase Lee,DET,0.894400001,0.867399991,0,3.673530102,18,0,0,0.580299973,,18,76.23899841,16.63999939,8.025400162,7.347060204,1.850000024,6.262599945,0.440400004,0.888300002,16.9715004,8.485750198,3.131299973,2.709976774,0.925000012,0.222609173,0.08214431,0.140464863,0.240851894,1.27236663,0.294231158,0.732412379,0.463390934,,3.808685298,0.096994237,,,,,,,,,81.99250214,4.555139008,80.76150054,4.48675003,7.23,5.56,4.6,3.91,3.36,2.89,2.46,2.03,1.56,4.78,4.49,4.29,4.13,3.98,3.84,3.69,3.53,3.31,Chase Lee,29574,695445
Josh Simpson,MIA,1.939499974,2.072700024,0,3.916090895,41,0,0,0.606599987,,41,177.7200012,37.0882988,19.35510063,17.83996964,4.491777897,19.61870003,1.026499987,2.005000114,42.00979996,9.221663405,4.306543908,2.141314149,0.986000026,0.236381947,0.110391064,0.125990883,0.237598832,1.383097532,0.297427832,0.740837013,0.436659443,,4.123665465,0.09438087,,,,,,,,,173.2964544,4.226742791,168.1817868,4.101994799,6.64,5.53,4.85,4.33,3.9,3.51,3.13,2.74,2.28,5.06,4.75,4.54,4.36,4.2,4.05,3.9,3.72,3.49,Josh Simpson,25957,681006
Caden Dana,LAA,1.833500028,2.594199896,2.303100109,4.961956902,6.480000019,6.480000019,0,0,,35.91609955,157.1820068,36.74449921,21.08919907,19.80157089,6.40104723,13.75230026,0.104500003,1.791900039,30.04159927,7.527944205,3.446106451,2.184478138,1.604000039,0.191126197,0.087492841,0.103633357,0.259425785,1.405965573,0.288449126,0.70801407,0.378071842,,5.108868212,0.091994385,,,,,,,,,104.9611554,2.9223985,109.8174814,3.057611566,8.04,6.79,6.01,5.41,4.91,4.46,4.02,3.55,3,6.11,5.8,5.59,5.41,5.25,5.1,4.94,4.76,4.52,Caden Dana,31508,702674
Tony Santillan,CIN,2.906699896,2.965399981,0,4.302160549,60,0,5.360000134,10.03719997,,60,259.5159912,53.875,30.62190056,28.68107033,8.886666298,27.14660072,1.462900043,3.370800018,66.85739899,10.02860985,4.071990108,2.462827654,1.332999945,0.257623427,0.104604732,0.153018695,0.235263457,1.350360012,0.293553053,0.734900894,0.373097208,,4.389214214,0.091712132,,,,,,,,,303.7304008,5.062173347,293.5847344,4.893078907,6.69,5.76,5.18,4.72,4.33,3.98,3.63,3.26,2.81,5.38,5.08,4.87,4.7,4.55,4.4,4.25,4.08,3.85,Tony Santillan,19926,663574
Tyler Stuart,WSN,0.887499988,0.874300003,0,3.777669907,18,0,0,0.630800009,,18,75.47200012,17.03720093,8.212300301,7.555339813,2.130000114,5.374599934,0.435900003,0.808799982,15.93840027,7.969200134,2.687299967,2.965504496,1.065000057,0.211182958,0.071213164,0.139969794,0.245887504,1.245100048,0.291041442,0.730810407,0.448910768,,3.964446484,0.091693025,,,,,,,,,78.55407701,4.364115389,78.15979934,4.342211074,7.35,5.67,4.7,4,3.45,2.97,2.53,2.1,1.62,4.82,4.55,4.36,4.21,4.07,3.94,3.8,3.64,3.44,Tyler Stuart,sa3020264,701603
Alexis Díaz,CIN,2.470200062,2.618499994,0,4.483850296,52,0,13.22200012,7.5770998,,52,227.1730042,46.78030014,27.58919907,25.9066906,7.794222355,24.97640038,1.279899955,3.367399931,56.65140152,9.805050263,4.322838527,2.268197205,1.349000023,0.249375588,0.109944403,0.139431185,0.235278818,1.379936548,0.290110427,0.72590442,0.356538129,,4.571354557,0.089644574,,,,,,,,,291.9920866,5.615232435,283.3649113,5.449325218,7.04,6.03,5.4,4.91,4.49,4.11,3.74,3.35,2.87,5.56,5.27,5.06,4.89,4.74,4.59,4.44,4.27,4.04,Alexis Diaz,21132,664747
Cristian Javier,HOU,0.807200015,0.758899987,0,4.001039922,16,0,0,0.652999997,,16,67.0019989,13.89239979,7.532400131,7.112959862,2.401777744,5.366700172,0.278699994,0.675599992,17.63920021,9.922050118,3.018768847,3.286786972,1.350999981,0.263263791,0.080097613,0.183166178,0.227894824,1.203693748,0.280815769,0.737685519,0.275339966,,4.04595545,0.088840872,,,,,,,,,72.50139421,4.531337138,68.54038924,4.283774327,7.67,5.87,4.84,4.11,3.52,3.02,2.56,2.11,1.62,4.88,4.64,4.47,4.33,4.21,4.09,3.96,3.82,3.63,Cristian Javier,17606,664299
Hunter Gaddis,CLE,3.132699966,3.228600025,0,4.144379425,65,0,0,16.9545002,,65,275.3070068,61.84109879,31.93460083,29.93162918,9.721111298,18.83130074,1.464100003,3.470499992,61.30479813,8.488356664,2.607410871,3.255473373,1.346000026,0.222677944,0.068401095,0.154276849,0.244426191,1.241113839,0.286406138,0.726748166,0.341699303,,4.253714437,0.086999604,,,,,,,,,324.1656691,4.987164139,322.147748,4.9561192,6.4,5.53,4.98,4.55,4.19,3.85,3.52,3.17,2.74,5.12,4.86,4.68,4.53,4.39,4.26,4.13,3.97,3.77,Hunter Gaddis,25636,683769
Hurston Waldrep,ATL,0.956700027,0.934000015,0.660600007,4.29275151,9.619999886,1.620000005,0,0.625899971,,17.06430054,74.26399994,16.73649979,8.80850029,8.139200211,2.064780235,7.345799923,0.223100007,0.673900008,15.68889999,8.274590549,3.874298812,2.135764676,1.088999932,0.211258483,0.098914682,0.112343802,0.252648149,1.411267907,0.3025682,0.720747565,0.456766349,,4.310590129,0.086979193,,,,,,,,,67.18642771,3.937250611,68.3016597,4.002605296,9.13964,6.58495,5.2037,4.25714,3.52589,2.92402,2.39215,1.89028,1.36716,5.46527,5.15465,4.93933,4.76402,4.60871,4.4534,4.29809,4.12278,3.89215,Hurston Waldrep,33527,694462
Héctor Neris,ATL,2.891400099,2.590399981,0,4.06505084,56,0,0,9.639100075,,56,240.1369934,50.75740051,27.10160065,25.29364967,7.168000221,22.92210007,1.368100047,2.654000044,59.66379929,9.588824885,3.683908939,2.602894111,1.152000036,0.248457343,0.095454264,0.153003078,0.236564081,1.315705367,0.295063072,0.731847153,0.370370199,,4.069778075,0.085048527,,,,,,,,,275.4200545,4.918215259,267.9716957,4.785208851,6.45,5.52,4.93,4.47,4.09,3.73,3.39,3.03,2.59,5.07,4.8,4.61,4.46,4.32,4.19,4.05,3.89,3.68,Hector Neris,11804,593576
Carson Seymour,SFG,1.103399992,1.049999952,0,3.627719879,22,0,0,0.637899995,,22,92.94499969,21.3708992,9.756799698,8.867759705,2.114444494,6.493199825,0.536800027,1.056100011,18.97550011,7.762704589,2.656309019,2.922365031,0.86500002,0.204158375,0.069860669,0.134297706,0.250257323,1.266549956,0.299451497,0.727087574,0.511021116,,3.720328766,0.083684634,,,,,,,,,99.08269548,4.503758886,100.3669223,4.56213283,6.94,5.45,4.58,3.95,3.43,2.99,2.57,2.16,1.7,4.64,4.4,4.23,4.09,3.96,3.84,3.71,3.57,3.38,Carson Seymour,30084,693313
Caleb Kilian,CHC,1.16260004,1.320700049,0.640299976,4.342341438,15.61999989,1.620000005,0,0.642099977,,23.10650063,99.64700317,23.87420082,12.06919956,11.14847946,2.944795132,7.83589983,0.557500005,1.147899985,17.6522007,6.875545928,3.05208909,2.252734349,1.146999999,0.177147331,0.078636583,0.098510749,0.26332845,1.372345435,0.298708984,0.711952196,0.461691962,,4.461757469,0.083328801,,,,,,,,,83.61560423,3.618704779,88.17156827,3.815877173,8.77875,6.58229,5.34799,4.47311,3.794,3.21459,2.68912,2.18759,1.64394,5.43194,5.15799,4.97011,4.81011,4.67223,4.52829,4.38435,4.22041,4.01252,Caleb Kilian,26213,668873
José Ruiz,PHI,3.086999893,2.98149991,0,4.106749258,62,0,0,11.45709991,,62,264.3919983,57.78689957,30.47200012,28.29093933,8.425110817,23.89049911,1.367699981,2.45539999,60.0196991,8.712536966,3.467975678,2.51228318,1.222999957,0.227010271,0.090360144,0.136650126,0.242755079,1.317377398,0.29104607,0.732738332,0.417166915,,4.271717516,0.083004356,,,,,,,,,291.7552986,4.705730623,287.3036599,4.633929999,6.43,5.54,4.98,4.54,4.17,3.82,3.49,3.13,2.7,5.14,4.86,4.67,4.52,4.38,4.24,4.1,3.94,3.73,Jose Ruiz,14552,614179
Bryse Wilson,CHW,4.260700226,6.639200211,2.927599907,4.941337542,53.72000122,9.720000267,0,0.612200022,,96.74040222,421.8519897,104.2080994,56.59909821,53.11410904,17.15529823,31.31760025,2.66170001,4.180099964,73.03859711,6.794962176,2.91355417,2.332190095,1.596000022,0.17313797,0.074238361,0.098899609,0.269721606,1.400921399,0.293938024,0.707809321,0.390485587,,5.062634634,0.082141563,,,,,,,,,275.9606435,2.852589375,302.7160277,3.12915825,7.65253,6.60069,5.93159,5.41704,4.98249,4.57249,4.17704,3.75614,3.23978,5.98704,5.72159,5.53614,5.38069,5.23978,5.10433,4.95888,4.80343,4.58253,Bryse Wilson,19990,669060
Jacob Latz,TEX,2.375299931,2.322700024,0,4.108740091,48,0,0,0.62650001,,48,208.0619965,43.07619858,23.52820015,21.91328049,6.474666595,22.48259926,1.31159997,1.944100022,50.13370132,9.400068998,4.215487361,2.229889024,1.213999987,0.240955591,0.108057212,0.132898379,0.234574721,1.365808288,0.288139942,0.743979906,0.374230477,,4.357799798,0.081721333,,,,,,,,,193.0567894,4.022016446,185.3226391,3.860888315,6.68,5.65,5.01,4.52,4.11,3.73,3.36,2.98,2.52,5.18,4.89,4.69,4.52,4.37,4.23,4.08,3.91,3.69,Jacob Latz,21306,656641
Carson Ragsdale,SFG,1.398900032,1.341699958,0,3.720268965,28,0,0,0.637899995,,28,118.2929993,24.91460037,12.51650047,11.57417011,3.260444403,9.889499664,0.683300018,1.224499941,29.01569939,9.326474803,3.178767749,2.933990634,1.047999987,0.2452867,0.083601732,0.161684967,0.232457855,1.243003573,0.289096533,0.737036521,0.400805692,,3.798493252,0.080429584,,,,,,,,,129.5595728,4.627127601,124.8552227,4.459115097,6.73,5.41,4.62,4.03,3.55,3.13,2.74,2.34,1.88,4.77,4.48,4.29,4.13,3.98,3.84,3.7,3.54,3.33,Carson Ragsdale,27508,685068
Eli Morgan,CHC,2.507400036,2.581599951,0,4.233509907,52,0,0,4.452199936,,52,220.6190033,49.88579941,26.0802002,24.46027946,7.794222355,15.9993,1.025200009,1.900900006,49.17210007,8.510555781,2.769109616,3.073390714,1.349000023,0.222882432,0.072520045,0.150362388,0.246083731,1.267021143,0.288788066,0.72407842,0.344204586,,4.256504596,0.080000521,,,,,,,,,221.6803864,4.263084354,221.1275092,4.252452101,6.71,5.73,5.11,4.64,4.23,3.86,3.5,3.13,2.67,5.24,4.97,4.78,4.62,4.48,4.34,4.2,4.04,3.83,Eli Morgan,20203,669212
Bryan Hoeing,SDP,2.763000011,2.717999935,0,4.011499235,56,0,0,9.483300209,,56,237.8930054,56.15029907,27.14459991,24.96043968,6.850666523,17.28980064,1.817499995,2.12319994,46.32320023,7.444800036,2.778717961,2.679221188,1.100999977,0.194722834,0.072678895,0.12204394,0.257004293,1.311430352,0.298232317,0.725076023,0.475196333,,4.142395244,0.079251815,,,,,,,,,256.4866237,4.580118281,263.2819347,4.70146312,6.46,5.53,4.94,4.49,4.1,3.75,3.4,3.04,2.6,5.07,4.81,4.62,4.47,4.34,4.2,4.06,3.91,3.7,Bryan Hoeing,26304,663773
Nick Robertson,TOR,1.947199941,1.870100021,0,3.994260054,39,0,0,0.658599973,,39,167.0950012,36.82160187,18.74640083,17.30846024,4.731999874,14.79389954,1.091799974,1.677800059,36.81119919,8.49489212,3.413976816,2.488268837,1.091999971,0.22030102,0.088535859,0.13176516,0.244461524,1.323474395,0.294183827,0.730575417,0.43600283,,4.12311308,0.079145617,,,,,,,,,161.5019362,4.141075286,160.3257011,4.110915413,6.77,5.64,4.94,4.41,3.96,3.56,3.18,2.79,2.32,5.09,4.8,4.6,4.44,4.29,4.14,4,3.83,3.61,Nick Robertson,26226,687798
Jacob Lopez,OAK,1.100600004,1.052800059,0,3.803068464,22,0,0,0.667900026,,22,93.18099976,19.52669907,10.05350018,9.29638958,2.659555674,8.805600166,0.520200014,1.118399978,21.68519974,8.871218074,3.602290977,2.462660049,1.088000048,0.232721261,0.094499954,0.138221307,0.234535224,1.287831783,0.286309639,0.742771243,0.410081963,,4.119926356,0.078440378,,,,,,,,,95.58804679,4.344911218,91.69577539,4.16798979,7.1,5.59,4.71,4.06,3.54,3.08,2.66,2.24,1.76,4.81,4.54,4.35,4.2,4.07,3.94,3.8,3.65,3.44,Jacob Lopez,25098,682052
Shawn Dubin,HOU,1.408100009,1.332499981,0,3.932948521,28,0,0,0.652999997,,28,119.9660034,25.49600029,13.26939964,12.23583984,3.14533329,12.10719967,0.638100028,1.251199961,28.54509926,9.175210476,3.891599894,2.35769625,1.010999986,0.237943238,0.100921922,0.137021315,0.239157428,1.342971427,0.298338373,0.732951679,0.44957323,,4.019134533,0.078066643,,,,,,,,,121.8497994,4.35177855,118.7376668,4.240630959,7.05,5.7,4.89,4.29,3.8,3.36,2.95,2.53,2.04,5.01,4.73,4.53,4.37,4.23,4.09,3.94,3.78,3.56,Shawn Dubin,24977,681869
Ian Seymour,TBR,1.867599964,2.035599947,1.378000021,4.239112254,20.23999977,3.24000001,0,0.685400009,,35.4679985,151.6130066,34.27289963,17.91160011,16.70586967,5.276850224,11.84230042,0.468199998,1.913800001,32.19269943,8.168893287,3.004982188,2.71844982,1.339000057,0.212334681,0.078108737,0.134225945,0.248612134,1.300191778,0.288841647,0.728255633,0.383153353,,4.448817582,0.07767715,,,,,,,,,134.3070898,3.786711838,134.5996373,3.794960047,7.9778,6.22738,5.21176,4.47093,3.88011,3.36449,2.88845,2.41721,1.88555,5.31573,5.02011,4.8249,4.65969,4.50928,4.36407,4.21887,4.04845,3.82324,Ian Seymour,27932,693855
Dauri Moreta,PIT,1.44780004,1.488199949,0,4.086458874,30,0,0,0.616999984,,30,128.8110046,27.1053009,14.58860016,13.62152958,3.779999971,12.46000004,0.731899977,1.400400043,31.28730011,9.386190033,3.738000011,2.511019263,1.133999991,0.242893068,0.096730866,0.146162202,0.235799551,1.318843365,0.291992189,0.728750954,0.363052822,,4.104699767,0.077397032,,,,,,,,,128.4936179,4.283120597,124.3214003,4.144046676,7.13,5.81,5.01,4.42,3.93,3.49,3.08,2.65,2.16,5.18,4.87,4.66,4.49,4.33,4.18,4.03,3.85,3.62,Dauri Moreta,21101,664294
Erik Sabrowski,CLE,2.291199923,2.211199999,0,3.834389355,46,0,0,0.667299986,,46,197.9349976,39.22489929,21.1432991,19.59799004,5.422888756,22.90620041,1.116400003,1.748200059,52.19179916,10.21143897,4.481647906,2.27850094,1.060999974,0.263681511,0.115725873,0.147955638,0.226366367,1.35067608,0.292238316,0.751531178,0.388905143,,4.03772232,0.076385835,,,,,,,,,204.803327,4.452246239,192.592043,4.186783544,6.4,5.36,4.72,4.23,3.82,3.45,3.09,2.72,2.28,4.94,4.63,4.42,4.25,4.1,3.95,3.79,3.62,3.39,Erik Sabrowski,24978,681870
Cristian Mena,ARI,1.240700006,1.242200017,0.663600028,4.164357637,15.61999989,1.620000005,0,0.650200009,,23.12730026,99.25499725,22.55780029,11.56480026,10.70114994,2.703324318,8.790499687,0.368099988,0.930299997,21.22360039,8.25917428,3.420827173,2.414379289,1.051999956,0.213829036,0.088564807,0.125264229,0.251946194,1.355467332,0.302626144,0.717738857,0.441102556,,4.111614496,0.076286714,,,,,,,,,95.12645383,4.113167242,96.37888694,4.167321125,8.48275,6.31596,5.10967,4.26074,3.59549,3.03418,2.52866,2.04709,1.52552,5.20362,4.94178,4.75783,4.60388,4.46994,4.33599,4.1981,4.04415,3.83626,Cristian Mena,27974,691441
Josh Walker,TOR,1.625,1.507200003,0,3.861160308,32,0,0,0.658599973,,32,137.0449982,28.74239922,14.84809971,13.72856998,3.84355545,13.63020039,0.764400005,1.370000005,32.51459885,9.144730926,3.833493859,2.385482086,1.08099997,0.237254911,0.099457846,0.137797065,0.235506959,1.324143738,0.290580221,0.744073886,0.407937671,,4.102030539,0.076141658,,,,,,,,,137.4570264,4.295532075,132.6967756,4.146774236,6.8,5.54,4.78,4.22,3.75,3.33,2.94,2.54,2.07,4.97,4.66,4.46,4.29,4.13,3.98,3.83,3.66,3.44,Josh Walker,23617,677020
Tim Mayza,PIT,2.629899979,2.752500057,0,4.081100672,55,0,0,6.786699772,,55,238.5079956,57.56190109,27.24060059,24.94005966,5.561110973,19.74440002,1.51789999,2.036099911,42.84870148,7.011605696,3.230901822,2.170169842,0.909999977,0.179653103,0.082782969,0.096870134,0.265595747,1.405569111,0.308944308,0.720154826,0.500953652,,4.11081686,0.074632915,,,,,,,,,236.4400944,4.298910808,250.2082596,4.549241083,6.65,5.67,5.05,4.57,4.17,3.8,3.45,3.07,2.61,5.21,4.93,4.73,4.57,4.42,4.28,4.13,3.97,3.75,Tim Mayza,15042,641835
Emiliano Teodo,TEX,1.310099959,1.234799981,0,3.917118513,26,0,0,0.62650001,,26,112.4079971,23.04190063,12.27890015,11.31612015,2.906222105,12.46249962,0.649299979,1.301100016,27.59149933,9.550903614,4.313942176,2.2139619,1.005999959,0.245458509,0.110868443,0.134590066,0.233585497,1.365553856,0.295475578,0.738825857,0.445041626,,4.085275456,0.07451476,,,,,,,,,113.1427263,4.351643317,108.6173124,4.17758894,7.12,5.72,4.88,4.26,3.76,3.31,2.89,2.47,1.98,5.01,4.72,4.53,4.36,4.22,4.07,3.93,3.76,3.54,Emiliano Teodo,sa3015158,693713
Jimmy Herget,COL,2.217000008,2.674299955,0,4.875670967,50,0,0,3.814599991,,50,216.6380005,53.60409927,28.81010056,27.08706093,8.161110878,15.30650043,1.658599973,2.403399944,41.67219925,7.500995865,2.755170078,2.722516452,1.468999958,0.192358677,0.070654735,0.121703943,0.269464692,1.378211994,0.304792598,0.697581423,0.38515671,,4.684074659,0.074104463,,,,,,,,,175.7207754,3.514415508,189.3786559,3.787573118,7.57,6.52,5.85,5.34,4.9,4.5,4.1,3.68,3.17,6.02,5.71,5.49,5.31,5.15,4.99,4.83,4.65,4.41,Jimmy Herget,17556,623474
Kyle Nelson,ARI,1.601300001,1.530900002,0,4.128918797,32,0,0,0.650200009,,32,137.6340027,31.04579926,15.81120014,14.68060017,3.939555645,12.12279987,0.76730001,1.388599992,29.58329964,8.320303023,3.409537464,2.440302566,1.108000025,0.214941795,0.088079978,0.126861818,0.250122045,1.349018723,0.299186746,0.726561981,0.40642227,,4.184661769,0.074028724,,,,,,,,,128.8575872,4.026799601,130.0189763,4.06309301,7.15,5.87,5.09,4.5,4.02,3.59,3.18,2.75,2.26,5.26,4.95,4.74,4.56,4.4,4.25,4.1,3.92,3.69,Kyle Nelson,20515,669459
Tommy Henry,ARI,1.940000057,1.902199984,0.614600003,4.122181734,29.62000084,1.620000005,0,0.650200009,,36.92990112,158.1629944,36.42739868,18.22979927,16.91464043,4.665477276,12.9829998,1.51699996,1.540899992,32.81689835,7.997640831,3.164021421,2.527682265,1.136999943,0.207487842,0.082086204,0.125401638,0.25360365,1.337951009,0.299198409,0.727181029,0.410436157,,4.211408308,0.073597373,,,,,,,,,145.8475586,3.949308126,148.6611984,4.025496789,7.65562,6.0182,5.0707,4.38398,3.82627,3.34549,2.8968,2.44779,1.94361,5.08312,4.8407,4.67586,4.54345,4.41345,4.29861,4.16619,4.02377,3.83894,Tommy Henry,26285,674072
Tink Hence,STL,0.529200017,0.58920002,0.733900011,4.307485135,1.620000005,1.620000005,0,0,,9.234000206,39.7159996,9.189100266,4.773900032,4.419479847,1.227095962,3.349299908,0.026900001,0.3495,7.673399925,7.478947129,3.264424788,2.291045931,1.195999936,0.193206768,0.08433125,0.108875518,0.255130891,1.357851407,0.293619916,0.717575404,0.433390655,,4.433736342,0.07280771,,,,,,,,,33.59706063,3.638408045,34.46815366,3.732743436,9.04,6.58,5.23,4.3,3.58,2.98,2.45,1.95,1.42,5.44,5.14,4.93,4.76,4.61,4.46,4.31,4.14,3.91,Tink Hence,sa3014709,693311
Sean Newcomb,BOS,2.206500053,2.431200027,0.592199981,4.525684663,37.61999893,1.620000005,0,0.641099989,,45.12110138,199.3529968,43.16529846,24.4144001,22.68931961,5.56994915,24.12870026,0.910899997,2.105400085,42.33150101,8.443577338,4.812788156,1.754404529,1.110999972,0.212344443,0.121035052,0.091309391,0.249339034,1.491408602,0.300240505,0.720713128,0.43123425,,4.639153005,0.072481393,,,,,,,,,161.6811006,3.583270259,161.7212689,3.584160491,7.9459,6.44492,5.54544,4.88447,4.34181,3.86329,3.40488,2.94658,2.41435,5.70544,5.3914,5.16937,4.98735,4.82533,4.67129,4.50927,4.32725,4.0832,Sean Newcomb,16943,656794
Nic Enright,CLE,1.76789999,1.755599976,0,3.976320028,36,0,0,0.667299986,,36,151.8350067,33.06269836,17.03300095,15.90528011,5.039999962,11.69509983,0.876999974,1.336099982,36.49829865,9.124574661,2.923774958,3.12081976,1.25999999,0.240381315,0.077025056,0.16335626,0.238197346,1.243272172,0.288105197,0.735370686,0.361130519,,4.044729824,0.07182449,,,,,,,,,155.0171825,4.306032848,151.0521983,4.195894397,6.79,5.6,4.87,4.33,3.87,3.46,3.08,2.68,2.21,5.07,4.76,4.55,4.37,4.22,4.07,3.91,3.74,3.51,Nic Enright,25553,663671
